16787746;476;741;526;577;713;483;
16787747;507;591;492;540;658;649;
16787748;747;496;630;701;670;519;
16787749;584;726;729;706;540;599;
16787750;673;634;730;520;577;583;
16787751;602;695;621;486;502;627;
16787752;538;545;612;563;712;656;
16787753;585;484;583;645;623;736;
16787754;515;681;688;681;726;617;
16787755;496;562;592;580;685;581;
16787756;517;712;588;656;717;718;
16787757;589;590;610;733;734;639;
16787758;705;665;605;598;513;670;
16787759;514;661;607;707;679;589;
16787760;493;711;552;540;575;532;
16787761;650;625;587;726;603;538;
16787762;624;477;588;615;498;514;
16787763;669;501;607;632;609;607;
16787764;674;637;633;659;569;581;
16787765;543;479;646;535;648;700;
16787766;654;560;509;749;740;566;
16787767;695;590;712;531;546;608;
16787768;482;658;598;477;661;528;
16787769;519;631;637;523;718;749;
16787770;664;623;531;711;519;658;
16787771;575;727;645;713;675;709;
16787772;726;690;537;625;591;559;
16787773;652;598;546;719;518;728;
16787774;531;690;650;590;718;478;
16787775;563;528;549;487;735;496;
16787776;489;594;498;743;622;479;
16787777;588;478;650;640;672;614;
16787778;589;734;661;668;624;488;
16787779;591;552;543;618;537;552;
16787780;543;731;536;691;705;570;
16787781;627;645;488;746;505;681;
16787782;676;734;547;746;603;552;
16787783;681;619;678;558;690;639;
16787784;712;519;568;583;641;488;
16787785;688;622;549;634;653;670;
16787786;620;499;550;530;604;543;
16787787;514;633;712;675;683;724;
16787788;654;663;513;600;672;659;
16787789;542;611;648;494;528;624;
16787790;733;697;733;493;553;503;
16787791;628;519;628;483;529;529;
16787792;550;596;481;677;559;571;
16787793;563;511;668;505;663;674;
16787794;515;554;493;485;509;591;
16787795;525;658;544;498;611;639;
16787796;693;486;528;654;583;635;
16787797;552;600;484;727;564;597;
16787798;488;608;673;643;608;709;
16787799;600;546;673;549;475;701;
16787800;637;722;626;500;670;711;
16787801;520;728;551;672;588;613;
16787802;660;726;568;748;618;584;
16787803;549;725;660;548;569;571;
16787804;592;677;665;622;733;721;
16787805;562;526;598;698;518;703;
16787806;557;666;616;646;490;594;
16787807;685;552;733;480;556;491;
16787808;570;667;599;497;571;613;
16787809;611;507;658;515;589;688;
16787810;692;616;591;572;668;593;
16787811;562;579;542;726;585;611;
16787812;486;556;515;517;520;717;
16787813;586;515;505;516;494;576;
16787814;606;701;653;534;722;516;
16787815;741;628;721;499;683;647;
16787816;521;536;526;556;667;481;
16787817;507;633;673;680;564;675;
16787818;523;565;534;530;660;538;
16787819;620;583;546;732;589;656;
16787820;646;486;613;479;523;710;
16787821;502;708;543;572;695;627;
16787822;665;500;569;642;741;688;
16787823;739;660;623;580;712;506;
16787824;639;504;506;511;587;525;
16787825;541;521;520;498;581;676;
16787826;665;549;571;693;514;571;
16787827;739;580;635;648;687;668;
16787828;522;748;723;647;530;614;
16787829;483;566;513;607;615;501;
16787830;493;547;483;587;679;494;
16787831;548;563;534;616;706;551;
16787832;542;610;534;515;684;702;
16787833;567;587;580;598;713;635;
16787834;480;695;489;589;693;742;
16787835;506;634;713;722;542;606;
16787836;690;684;618;658;561;510;
16787837;645;609;616;574;725;577;
16787838;530;688;718;727;613;528;
16787839;636;723;527;555;699;636;
16787840;592;522;723;741;684;500;
16787841;733;543;616;634;552;534;
16787842;513;498;650;560;680;509;
16787843;695;699;476;520;663;725;
16787844;507;721;727;700;552;699;
16787845;673;673;483;658;697;665;
16787846;705;572;748;618;602;580;
16787847;663;540;561;666;614;494;
16787848;724;654;523;642;480;739;
16787849;574;654;685;726;616;732;
16787850;731;650;708;701;654;509;
16787851;644;475;672;539;555;534;
16787852;598;640;672;607;502;739;
16787853;635;716;632;477;642;539;
16787854;652;566;732;557;542;684;
16787855;614;730;607;481;570;592;
16787856;522;482;679;633;623;478;
16787857;607;749;494;610;679;717;
16787858;605;563;516;497;628;683;
16787859;516;741;646;724;518;622;
16787860;528;665;725;734;729;581;
16787861;734;518;640;553;578;548;
16787862;554;567;646;480;578;644;
16787863;575;509;537;608;510;707;
16787864;554;573;693;597;659;553;
16787865;743;713;717;739;501;606;
16787866;530;519;635;539;518;491;
16787867;645;619;476;598;736;520;
16787868;494;522;722;543;704;736;
16787869;502;551;500;672;629;479;
16787870;610;489;746;582;660;540;
16787871;623;678;715;708;612;613;
16787872;666;716;582;568;639;615;
16787873;510;749;576;726;493;480;
16787874;526;650;507;735;726;618;
16787875;680;712;731;505;558;705;
16787876;698;696;598;655;541;590;
16787877;706;744;629;725;731;544;
16787878;606;620;737;488;514;745;
16787879;514;719;591;681;654;618;
16787880;559;745;564;529;565;614;
16787881;476;478;633;686;728;511;
16787882;542;613;714;551;482;560;
16787883;615;623;479;673;518;562;
16787884;494;706;567;664;726;584;
16787885;543;708;691;693;488;666;
16787886;589;717;728;687;603;521;
16787887;589;479;556;633;596;590;
16787888;747;652;507;701;734;713;
16787889;701;607;504;748;590;656;
16787890;630;570;575;672;698;615;
16787891;583;626;538;495;642;593;
16787892;620;631;535;616;709;656;
16787893;490;678;741;564;687;537;
16787894;626;723;703;548;477;507;
16787895;490;729;598;557;540;577;
16787896;745;523;500;594;496;642;
16787897;580;515;603;599;509;641;
16787898;526;488;656;483;582;724;
16787899;700;665;747;673;509;627;
16787900;679;548;480;575;549;659;
16787901;704;630;487;587;666;565;
16787902;729;692;538;686;659;655;
16787903;603;553;699;527;728;559;
16787904;607;569;520;665;660;725;
16787905;705;663;716;488;623;477;
16787906;592;713;739;665;680;734;
16787907;635;702;520;488;682;477;
16787908;577;479;559;547;696;560;
16787909;598;663;648;703;638;549;
16787910;586;497;737;686;567;669;
16787911;650;491;593;502;544;556;
16787912;576;556;640;603;695;503;
16787913;536;594;630;611;722;672;
16787914;528;601;700;640;679;476;
16787915;505;693;628;521;608;725;
16787916;554;714;710;528;706;661;
16787917;616;475;714;623;583;538;
16787918;740;614;518;536;516;509;
16787919;597;670;547;697;647;642;
16787920;535;495;579;519;546;697;
16787921;590;584;665;719;590;700;
16787922;630;502;742;534;516;641;
16787923;481;666;479;725;594;477;
16787924;514;685;615;627;645;692;
16787925;595;521;525;484;700;522;
16787926;717;502;484;488;608;736;
16787927;688;477;568;477;528;609;
16787928;538;605;717;653;638;737;
16787929;646;672;553;648;665;591;
16787930;728;627;619;676;560;558;
16787931;588;721;646;675;561;551;
16787932;667;677;508;744;555;545;
16787933;506;588;681;675;559;673;
16787934;505;568;722;673;603;646;
16787935;499;632;570;539;735;702;
16787936;739;606;566;628;670;568;
16787937;576;510;648;695;556;494;
16787938;603;703;617;666;684;662;
16787939;652;481;569;492;625;734;
16787940;634;691;604;522;696;556;
16787941;563;656;730;656;748;477;
16787942;600;591;718;552;548;638;
16787943;681;743;545;684;610;537;
16787944;654;642;644;518;578;702;
16787945;593;510;746;623;587;477;
16787946;598;607;487;623;529;564;
16787947;509;521;665;658;524;504;
16787948;510;733;603;595;494;559;
16787949;718;571;565;489;675;507;
16787950;650;549;747;624;678;567;
16787951;656;697;499;730;685;533;
16787952;530;581;539;572;638;744;
16787953;497;624;526;724;631;605;
16787954;584;670;624;625;563;597;
16787955;715;693;571;642;674;635;
16787956;657;645;686;724;543;747;
16787957;576;582;505;580;581;619;
16787958;665;537;712;480;548;537;
16787959;742;635;543;718;648;571;
16787960;644;648;726;544;617;483;
16787961;558;704;520;497;607;587;
16787962;667;669;666;641;656;671;
16787963;512;582;604;542;729;726;
16787964;687;564;498;478;739;548;
16787965;623;561;661;621;663;673;
16787966;719;476;625;738;602;510;
16787967;541;517;579;653;630;698;
16787968;548;634;596;595;601;568;
16787969;671;623;480;571;656;696;
16787970;676;689;749;546;555;678;
16787971;644;683;719;687;574;604;
16787972;681;691;514;658;642;592;
16787973;649;704;692;686;641;677;
16787974;551;622;524;597;494;722;
16787975;665;546;501;573;727;712;
16787976;485;521;668;526;657;653;
16787977;711;503;678;740;619;702;
16787978;514;499;563;539;490;541;
16787979;697;534;669;640;702;556;
16787980;515;725;643;691;709;559;
16787981;709;506;693;716;549;720;
16787982;547;608;655;686;610;506;
16787983;518;662;531;666;585;636;
16787984;507;661;670;702;529;524;
16787985;486;677;710;512;719;627;
16787986;639;650;497;638;629;521;
16787987;535;558;705;615;626;590;
16787988;735;729;648;478;725;658;
16787989;499;488;547;735;572;552;
16787990;514;727;710;640;578;745;
16787991;475;603;575;639;652;650;
16787992;676;746;749;617;680;548;
16787993;516;576;682;525;645;608;
16787994;620;586;478;659;696;672;
16787995;476;516;746;591;673;608;
16787996;749;727;490;622;630;738;
16787997;682;575;522;673;603;681;
16787998;509;748;692;638;624;638;
16787999;601;589;506;606;499;558;
16788000;708;645;646;657;611;710;
16788001;676;587;744;709;698;732;
16788002;595;581;655;553;512;601;
16788003;551;615;688;721;642;672;
16788004;684;529;659;733;492;630;
16788005;729;479;669;538;619;482;
16788006;642;722;734;683;578;681;
16788007;557;712;736;675;715;575;
16788008;503;538;711;707;582;580;
16788009;618;517;656;716;646;726;
16788010;545;669;710;609;724;609;
16788011;516;734;667;748;525;614;
16788012;680;547;583;533;743;535;
16788013;560;687;502;602;720;585;
16788014;585;601;690;696;549;699;
16788015;477;510;658;662;685;521;
16788016;666;633;740;494;571;540;
16788017;524;574;496;629;588;560;
16788018;603;612;641;567;637;628;
16788019;554;565;690;702;588;511;
16788020;648;568;566;569;609;507;
16788021;608;486;596;588;581;658;
16788022;565;656;672;501;727;563;
16788023;578;492;712;525;549;680;
16788024;735;505;582;568;720;622;
16788025;524;566;594;731;637;561;
16788026;488;643;687;596;685;596;
16788027;691;519;612;540;526;535;
16788028;726;589;742;728;589;604;
16788029;562;480;710;487;513;570;
16788030;598;645;492;742;665;703;
16788031;494;548;487;551;606;670;
16788032;695;599;619;740;624;729;
16788033;553;540;534;522;653;483;
16788034;671;489;669;684;478;518;
16788035;709;477;589;581;589;651;
16788036;705;679;557;584;711;607;
16788037;637;686;608;485;500;521;
16788038;619;707;680;682;656;709;
16788039;501;580;530;713;731;701;
16788040;736;647;679;566;637;545;
16788041;526;687;540;640;726;652;
16788042;717;681;493;485;613;512;
16788043;739;736;649;490;712;670;
16788044;555;547;596;687;641;651;
16788045;590;539;650;723;613;476;
16788046;604;581;652;679;540;713;
16788047;597;559;482;638;619;677;
16788048;605;731;499;736;497;550;
16788049;666;729;634;684;509;734;
16788050;703;596;694;604;545;659;
16788051;538;555;611;691;481;695;
16788052;509;658;668;641;502;634;
16788053;631;616;628;622;508;590;
16788054;719;609;593;521;677;658;
16788055;625;637;709;665;589;561;
16788056;523;593;547;661;713;541;
16788057;614;499;646;639;532;557;
16788058;685;651;507;559;535;715;
16788059;482;542;707;575;721;499;
16788060;713;666;724;730;684;720;
16788061;490;573;627;495;488;585;
16788062;523;541;645;701;621;684;
16788063;689;632;516;550;652;542;
16788064;510;488;549;601;720;491;
16788065;601;592;495;628;518;709;
16788066;687;694;591;726;671;654;
16788067;680;685;492;574;499;544;
16788068;675;665;511;560;586;511;
16788069;734;638;587;633;666;649;
16788070;734;543;726;747;657;727;
16788071;631;728;545;711;580;609;
16788072;546;712;668;742;574;590;
16788073;475;504;582;707;538;615;
16788074;726;475;723;605;492;571;
16788075;529;576;549;745;668;729;
16788076;631;588;553;581;593;591;
16788077;512;576;623;663;496;539;
16788078;655;540;695;718;639;495;
16788079;512;575;569;631;670;503;
16788080;502;650;534;715;677;646;
16788081;665;654;626;557;594;533;
16788082;725;605;538;736;593;618;
16788083;564;621;580;679;587;627;
16788084;622;644;654;514;614;555;
16788085;550;521;498;725;635;501;
16788086;714;719;557;517;597;480;
16788087;490;604;504;657;596;695;
16788088;537;667;641;600;679;531;
16788089;515;687;637;510;592;553;
16788090;591;487;576;623;697;503;
16788091;557;672;710;711;545;488;
16788092;492;711;629;630;532;577;
16788093;746;640;678;587;479;492;
16788094;479;540;715;554;630;626;
16788095;644;497;486;688;609;692;
16788096;618;556;570;500;561;614;
16788097;648;745;532;731;667;640;
16788098;613;620;740;574;628;664;
16788099;727;594;527;722;659;670;
16788100;574;748;727;722;611;555;
16788101;483;651;593;712;721;707;
16788102;715;681;603;676;539;630;
16788103;494;504;703;518;676;729;
16788104;678;551;626;746;525;491;
16788105;708;565;716;631;520;625;
16788106;673;749;626;689;525;643;
16788107;547;720;493;620;646;563;
16788108;581;620;570;591;533;518;
16788109;624;723;573;711;525;486;
16788110;616;705;658;538;533;678;
16788111;739;532;540;642;659;681;
16788112;643;698;548;590;614;491;
16788113;731;612;748;699;604;572;
16788114;704;557;504;662;685;486;
16788115;649;663;660;680;732;569;
16788116;627;605;480;555;540;732;
16788117;630;728;528;592;477;639;
16788118;692;534;692;632;528;718;
16788119;672;494;701;605;654;651;
16788120;509;734;670;671;738;612;
16788121;533;675;683;559;717;508;
16788122;597;627;578;714;529;663;
16788123;676;610;647;688;610;738;
16788124;567;706;664;691;538;696;
16788125;559;547;488;654;718;711;
16788126;741;572;607;576;488;599;
16788127;727;667;667;552;487;631;
16788128;640;688;485;629;729;548;
16788129;544;744;562;686;706;508;
16788130;683;699;606;698;559;635;
16788131;732;714;553;529;504;484;
16788132;582;518;694;630;526;504;
16788133;524;644;677;701;518;561;
16788134;509;550;478;566;582;615;
16788135;552;526;480;689;646;629;
16788136;595;732;612;576;630;711;
16788137;592;566;510;710;686;698;
16788138;657;689;591;502;521;549;
16788139;666;656;583;595;559;715;
16788140;687;561;489;590;539;570;
16788141;663;727;670;622;688;638;
16788142;494;580;730;684;572;518;
16788143;592;574;549;612;679;639;
16788144;692;492;499;724;481;593;
16788145;614;495;518;719;678;749;
16788146;553;519;709;543;557;544;
16788147;706;525;564;551;540;635;
16788148;685;519;656;578;742;705;
16788149;672;656;663;480;635;661;
16788150;550;629;549;736;696;641;
16788151;547;578;572;656;673;710;
16788152;691;606;605;599;662;712;
16788153;518;603;583;665;520;678;
16788154;698;571;677;611;655;572;
16788155;733;620;690;689;544;529;
16788156;695;634;718;691;542;732;
16788157;732;539;650;727;715;512;
16788158;503;540;564;688;739;594;
16788159;616;574;615;629;563;480;
16788160;671;546;742;523;691;564;
16788161;561;496;560;549;576;546;
16788162;536;712;592;729;486;653;
16788163;713;590;565;510;655;749;
16788164;717;586;731;483;519;749;
16788165;687;634;712;591;684;549;
16788166;533;728;613;541;682;644;
16788167;524;628;582;521;560;591;
16788168;642;626;477;531;481;532;
